Temp_Imbalance,Pressure_Imbalance,Gas_Utilization,TOTAL_K,K_LM,K_MU,cluster,Channeling_Flag
12.457283378601701,0.008995438480740026,0.48951309081218974,2.2975635310117,1.8706959962390992,2.8612084274122322,0,0
6.833709808388306,0.00985643049971996,0.4972030326724427,2.63826378762587,2.9924770110634626,2.4412483998476535,0,0
2.8105000000000047,0.006310000000000038,0.48871121221582886,2.18832,2.748353827846093,1.6896499723530103,0,0
3.6854000000000013,0.008680000000000021,0.4843355402361614,2.22501,2.1948567363335973,2.303668224647961,0,0
3.7177737209808015,0.008424855725750025,0.46160129010287043,2.62120656269839,1.313712450270372,3.4270127296952393,0,0
5.6063000000000045,0.08275937500000019,0.4870644810941346,2.11512,1.2762924270442708,3.116632926021882,0,0
8.031709701954298,0.009118416472729818,0.46642869559622596,2.72432967977791,2.5690252408430614,3.216516500492844,0,0
5.683800000000005,0.005279999999999951,0.4931164745931505,2.20333,2.3551191498137705,1.8914433269819677,0,0
8.244199999999992,0.003970000000000029,0.4776909994653252,2.33145,2.847619385709401,1.963998312019522,0,0
6.8371154064169986,0.008961287554040132,0.4738448132118259,2.48156521253676,2.6453838786927246,1.9891344630271603,0,0
8.293259582103389,0.010001655801840093,0.4534719095504434,2.50393618727737,2.228832948309098,3.5825152228278143,0,0
7.430000000000007,0.0047000000000001485,0.4948054673861424,2.25148,3.9082778861583574,1.5182840989717659,0,0
8.908768986222995,0.009000301040670067,0.46360806800701365,2.44017437377867,3.4476749029982097,2.2104675512523366,0,0
22.849999999999994,0.007980000000000098,0.5011743722534409,2.49966,2.4022497914536776,1.9292490501197939,0,0
6.718448999633708,0.008263496928160086,0.46895372878885333,2.10271081481462,2.109041326184422,2.6279671477788713,0,0
3.51297059473805,0.010279608452004929,0.4769430021838471,2.311553207007805,3.162168450615864,1.7819416783507078,0,0
14.049820643293003,0.008936946897490028,0.48912051208349056,2.15056156986955,2.2738850021744903,2.4652216783819436,0,0
18.864000000000004,0.00934999999999997,0.46179363574936627,2.11429,2.287657906659034,2.3469760349481756,0,0
3.066440863010712,0.008839988497180151,0.487680093963672,2.27059265427982,2.4808075083644767,2.32953203184872,0,0
5.839600000000004,0.009050000000000002,0.47985688160279544,2.14605,2.282953380816632,2.417891115664618,0,0
2.2525465011596992,0.008714906491880114,0.49113274297480375,2.33482296479497,2.376998038126036,2.1356383689015224,0,0
8.58036469209081,0.009547278005599846,0.47828741249940293,2.46348828601248,2.601827321070418,2.081003649414771,0,0
3.7920000000000016,0.015810000000000102,0.500622218649926,2.38278,2.941317759903447,1.2679943215569405,0,0
7.668999999999997,0.01142999999999983,0.495329752545656,2.12122,3.688033412021064,1.6992674751351557,0,0
2.105115031482967,0.008931297725731202,0.4600930840623432,2.256092164687655,2.451267640362947,2.8976773059878127,0,0
